news_id,author,title,description,url,urlToImage,content
40,"Matt Novak","President Trump Backpedals on Plan to Give White House Staffers Priority For Covid-19 Vaccine","President Donald Trump, the person most responsible for the deaths of 300,000 Americans thus far from covid-19, issued a tweet Sunday night announcing that most White House staff would no longer be getting vaccinated for coronavirus before other Americans. Th…",https://gizmodo.com/president-trump-backpedals-on-plan-to-give-white-house-1845875785,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/gfxeediltbj5x4yhzbol.jpg","President Donald Trump, the person most responsible for the deaths of 300,000 Americans thus far from covid-19, issued a tweet Sunday night announcing that most White House staff would no longer be g… [+4012 chars]"
41,"Faye Chiu, CNN","Why a Covid-19 vaccine doesn't mean that you can stop wearing a mask","Shipments of the Covid-19 vaccine are arriving across the United States. That doesn't mean, however, that Americans can stop wearing masks anytime soon. CNN Medical Analyst Dr. Leana Wen explains why.",https://www.cnn.com/2020/12/14/health/mask-covid-19-safety-vaccine-wellness/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201212002552-02-mask-covid-19-safety-vaccine-wellness-restricted-super-tease.jpg,"(CNN)Shipments of the Covid-19 vaccine are arriving, with frontline health care workers getting immunized -- some for the cameras -- across the United States Monday.
While these developments mark a … [+5982 chars]"
42,"Alyse Stanley","A Faulty Algorithm Screwed Residents Out of Stanford's Vaccine Distribution Plan","Medical residents flooded Stanford Hospital on Friday in protest after executives there reportedly used a faulty algorithm to triage its first wave of vaccinations and overwhelmingly left out caregivers working on the front lines of the covid-19 pandemic.Read…",https://gizmodo.com/a-faulty-algorithm-screwed-residents-out-of-stanfords-v-1845917350,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/tird4jjotc6h00vl1spu.jpg","Medical residents flooded Stanford Hospital on Friday in protest after executives there reportedly used a faulty algorithm to triage its first wave of vaccinations and overwhelmingly left out caregiv… [+3702 chars]"
43,"Matt Novak","Congress to Receive Covid-19 Vaccine As Members Debate Sending Crumbs to Americans","Members of Congress will be able to get vaccinated for covid-19 in the first round of inoculations currently being rolled out by Pfizer and BioNTech, according to the physician to Congress and a new report from Reuters. Meanwhile, those same members of Congre…",https://gizmodo.com/congress-to-receive-covid-19-vaccine-as-members-debate-1845910184,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/fr9h6hfyi4upsoyliazx.jpg","Members of Congress will be able to get vaccinated for covid-19 in the first round of inoculations currently being rolled out by Pfizer and BioNTech, according to the physician to Congress and a new … [+5062 chars]"
44,"Jody Serrano","Here Are a Bunch of People Getting the Covid-19 Vaccine","The emergency use authorization of the Pfizer and Moderna vaccines against covid-19 could mark the beginning of the end of a pandemic that has ravaged and terrorized the world for almost a year. But if we are to be successful in stomping out infection rates, …",https://gizmodo.com/here-are-a-bunch-of-people-getting-the-covid-19-vaccine-1845920471,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/xz7w07htqlygh7ft4jbe.jpg","As we mentioned earlier, it is important for as many people to get vaccinated as possible in order to stop the spread of the virus. This past Tuesday, Dr. Anthony Fauci, the nations leading infectiou… [+551 chars]"
45,"Marie Tae McDermott","What It Was Like to Participate in a Covid-19 Vaccine Trial","Friday: We spoke with one Los Angeles nurse about why she volunteered for the Pfizer-BioNTech clinical trial.",https://www.nytimes.com/2020/12/18/us/covid-vaccine-trial.html,https://static01.nyt.com/images/2020/12/18/us/18californiatoday-swap2/18californiatoday-swap2-facebookJumbo.jpg,"Yes, the timeline felt fast to me. I didnt know if I would get called at all. At the time when I signed up there had already been overwhelming demand to participate in the Pfizer trial. I knew the st… [+7407 chars]"
46,"Rosa Flores, Sara Weisfeldt and Holly Yan, CNN","Florida nursing home and assisted care residents start getting vaccinated against Covid-19","After Covid-19 ravaged nursing homes nationwide, claiming victims without loved ones nearby, seniors at a long-term care facility in Florida started getting vaccinated Wednesday.",https://www.cnn.com/2020/12/16/health/florida-seniors-covid-vaccine/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201216134639-01-john-knox-village-vaccination-super-tease.jpg,"Pompano Beach, Florida (CNN)After Covid-19 ravaged nursing homes nationwide, claiming victims without loved ones nearby, seniors at a long-term care facility in Florida started getting vaccinated Wed… [+1644 chars]"
47,"Dakin Andone, CNN","Yes, a Covid-19 vaccine has arrived. But here's what NOT to do","The country's first Covid-19 vaccines could be administered as soon as Monday, after the Pfizer/BioNTech vaccine received green lights from the US Food and Drug Administration and the US Centers for Disease Control and Prevention.",https://www.cnn.com/2020/12/14/health/vaccine-what-not-to-do-covid-19/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201213025513-pfizer-biontech-covid-19-vaccine-1208-super-tease.jpg,"(CNN)The country's first Covid-19 vaccines could be administered as soon as Monday, after the Pfizer/BioNTech vaccine received green lights from the US Food and Drug Administration and the US Centers… [+6726 chars]"
48,NULL,"Smerconish on pandemic: Turning a corner or miles from nowhere?","Stanford Professor Dr. Jay Bhattacharya says the availability of the Covid-19 vaccine presents an opportunity for "focused protection" of at-risk populations. CNN's Michael Smerconish takes a look at the argument.",https://www.cnn.com/videos/tv/2020/12/19/can-vaccine-end-lockdowns-sooner.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201219112521-smerconish-commentary-1219-vpx-super-tease.jpg,NULL
49,"Andrea Diaz and Jacqueline Howard, CNN","Health care worker who had reaction to Moderna vaccine has history of allergies","A health care worker who experienced an allergic reaction after receiving a Moderna Covid-19 vaccine at Boston Medical Center on Christmas Eve tells CNN he has a history of allergies.",https://www.cnn.com/2020/12/25/health/boston-health-care-worker-allergic-reaction-moderna-coronavirus-vaccine/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201218185359-moderna-authorized-super-tease.jpg,"(CNN)A health care worker who experienced an allergic reaction after receiving a Moderna Covid-19 vaccine at Boston Medical Center on Christmas Eve tells CNN he has a history of allergies. 
This is … [+4036 chars]"
50,NULL,"Romney on Trump: People wondering 'What in the world has gotten into this man?'","Sen. Mitt Romney (R-UT) says President Trump could be doing a "victory lap" in regards to the Covid-19 vaccine instead of trying to invalidate the results of the 2020 election.",https://www.cnn.com/videos/politics/2020/12/20/mitt-romney-trump-sad-embarrassing-tapper-sotu-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201220103834-mitt-romney-sotu-2-12202020-super-tease.jpg,NULL
51,NULL,"Dr. Fauci explains when kids will get vaccinated","During CNN's Sesame Street ABC's of Covid-19 town hall, Dr. Anthony Fauci answered questions from kids who wanted to know when they can expect to get the coronavirus vaccine.",https://www.cnn.com/videos/health/2020/12/19/fauci-kids-coronavirus-vaccine-sesame-street-town-hall-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201219111032-dr-fauci-kids-questions-sesame-street-town-hall-december-19-2010-01-super-tease.jpg,NULL
52,NULL,"See first Covid-19 vaccine given to a NY health care worker","New York state vaccinated their first health care worker during a livestream organized by Gov. Andrew Cuomo. The Pfizer-BioNTech Covid-19 vaccine was administered to critical care nurse Sandra who shared a message of hope after the injection.",https://www.cnn.com/videos/health/2020/12/14/new-york-coronavirus-vaccine-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201214092807-03-pfizer-coronavirus-vaccine-1214-new-york-super-tease.jpg,NULL
53,NULL,"Doctor learns she lost patient while on her way to get vaccine","As Dr. Valerie Briones-Pryor was on her way to get the Covid-19 vaccine, she learned she lost her 27th patient to the virus. She speaks with CNN's Dana Bash about the experience.",https://www.cnn.com/videos/health/2020/12/15/dr-valerie-briones-pryor-coronavirus-vaccine-patient-death-nr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201215164807-doctor-vaccine-27th-patient-dies-super-tease.jpg,NULL
54,NULL,"Governor: One thing this vaccine will not solve or cure is selfishness","Governor Bill Lee (R-TN) encouraged everyone in Tennessee to wear a mask in order to stop the spread of Covid-19.",https://www.cnn.com/videos/politics/2020/12/17/governor-bill-lee-tennessee-vaccine-covid-19-selfishness-vpx-new.wsmv,https://cdn.cnn.com/cnnnext/dam/assets/201217155545-governor-bill-lee-covid-19-super-tease.jpg,NULL
55,"Aisha Jordan","Plan a Post-Pandemic Vacation in a Novelty Airbnb","Unique stays have always been a part of Airbnb’s selection, from tree houses to glamping, but if you ever wanted to stay in a fairytale, now you can: Current listings include stays at the North Pole and a gingerbread house in the woods. Now that we’re months …",https://lifehacker.com/plan-a-post-pandemic-vacation-in-a-novelty-airbnb-1845881066,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ok71wnzqwfku1sfupmpr.jpg","Unique stays have always been a part of Airbnbs selection, from tree houses to glamping, but if you ever wanted to stay in a fairytale, now you can: Current listings include stays at the North Pole a… [+2699 chars]"
56,"Tina Burnside, CNN","Tennessee governor: 'One thing this vaccine will not solve or cure is selfishness'","As the state prepares to administer its first shipment of Covid-19 vaccines, Tennessee Governor Bill Lee is urging all residents to be vigilant and to continue acting responsibly during this pandemic.",https://www.cnn.com/2020/12/17/us/tn-bill-lee-comments-vaccines-covid-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201217105743-bill-lee-1217-restricted-super-tease.jpg,"(CNN)As the state prepares to administer its first shipment of Covid-19 vaccines, Tennessee Governor Bill Lee is urging all residents to be vigilant and to continue acting responsibly during this pan… [+1056 chars]"
57,"Ed Cara","U.S. May Stretch Out Covid-19 Vaccine Supply With Half-Doses","The U.S. federal government is scrambling to increase the limited supply of covid-19 vaccines. A new proposal suggests doling out half-doses of the Moderna vaccine to some people, but it’s not yet clear whether Moderna or health agencies like the Food and Dru…",https://gizmodo.com/u-s-may-stretch-out-covid-19-vaccine-supply-with-half-1845984310,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/wzpzlmhvp9kiu0jchuw9.jpg","The U.S. federal government is scrambling to increase the limited supply of covid-19 vaccines. A new proposal suggests doling out half-doses of the Moderna vaccine to some people, but its not yet cle… [+3171 chars]"
58,"Carl O’Donnell","Moderna's COVID-19 vaccine shots leave warehouses, widening U.S. push to immunize - Reuters","Trucks and planes loaded with doses of Moderna Inc's COVID-19 vaccine are expected on Sunday to leave warehouses en route for healthcare facilities around the United States in a push to distribute the second approved COVID-19 vaccine.",https://www.reuters.com/article/health-coronavirus-usa-vaccine-idUSL1N2IZ0GB,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,"Dec 20 (Reuters) - Trucks and planes loaded with doses of Moderna Incs COVID-19 vaccine are expected on Sunday to leave warehouses en route for healthcare facilities around the United States in a pus… [+2370 chars]"
59,"Reuters Staff","Emergency use approval for AstraZeneca COVID-19 vaccine likely in April: Slaoui - Reuters India","The COVID-19 vaccine developed by British drugmaker AstraZeneca Plc and Oxford University will likely be authorized for emergency use in the United States in April, chief adviser for the U.S. COVID-19 vaccine program said on Wednesday.",https://in.reuters.com/article/us-health-coronavirus-usa-astrazeneca-idINKBN29420M,https://static.reuters.com/resources/r/?m=02&d=20201230&t=2&i=1546193296&r=LYNXMPEGBT16K&w=800,"By Reuters Staff
FILE PHOTO: Former GlaxoSmithKline pharmaceutical executive Moncef Slaoui, who will serve as chief adviser on the effort to find a vaccine for the coronavirus disease (COVID-19) pan… [+751 chars]"
60,"Mrinalika Roy, Rebecca Spalding, Carl O’Donnell","Emergency U.S. authorization for AstraZeneca COVID-19 vaccine likely in April - Reuters India","The COVID-19 vaccine developed by British drugmaker AstraZeneca Plc and Oxford University will likely be authorized for emergency use in the United States in April, the chief adviser for the U.S. COVID-19 vaccine program said on Wednesday.",https://in.reuters.com/article/health-coronavirus-usa-astrazeneca-idINKBN29508V,https://static.reuters.com/resources/r/?m=02&d=20201231&t=2&i=1546227854&r=LYNXMPEGBU04B&w=800,"(Reuters) - The COVID-19 vaccine developed by British drugmaker AstraZeneca Plc and Oxford University will likely be authorized for emergency use in the United States in April, the chief adviser for … [+1912 chars]"
61,"Matt Novak","Live Video: Watch a Man With Blood on His Hands Get Vaccinated For Covid-19","Vice President Mike Pence, a man at least partially responsible for the deaths of over 310,000 Americans from covid-19, will get vaccinated for the coronavirus live on camera today. Here’s how to watch!Read more...",https://gizmodo.com/live-video-watch-a-man-with-blood-on-his-hands-get-vac-1845910560,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/omylcgs0m8mvd9x5vifg.jpg","Vice President Mike Pence, a man at least partially responsible for the deaths of over 310,000 Americans from covid-19, will get vaccinated for the coronavirus live on camera today. Heres how to watc… [+1350 chars]"
62,"Eric Levenson and Jacqueline Howard, CNN","What we know about Moderna's coronavirus vaccine and how it differs from Pfizer's","Moderna's coronavirus vaccine is similar to the Pfizer-BioNTech vaccine that was authorized and shipped out to Americans earlier this week. But there are a few key differences.",https://www.cnn.com/2020/12/17/health/moderna-vaccine-what-we-know/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201116223030-conclu-moderna-pfizer-super-tease.jpg,"(CNN)Moderna's coronavirus vaccine candidate is similar to the Pfizer-BioNTech vaccine that was authorized and shipped out to the first Americans earlier this week.
But there are a few key differenc… [+8074 chars]"
63,"Maryn McKenna","Vaccines Are Here. We Have to Talk About Side Effects","Disinformation could thwart distribution before government messages have a chance to push back. Debunking might turn out to be everyone’s job.",https://www.wired.com/story/vaccines-are-here-we-have-to-talk-about-side-effects/,"https://media.wired.com/photos/5fda8a3dd17382561274ab1b/191:100/w_1280,c_limit/Science_vaccine_1230141204.jpg","Since Monday, eagerly awaited Covid-19 vaccines have been going into the upper arms of health care workers around the United States, the first slender tranche of millions of doses to come. But the jo… [+3710 chars]"
64,NULL,"How Delhi Airport Is Preparing For Covid-19 Vaccine Storage? Inside Vaccine Cold Chamber - India Today","<ol><li>How Delhi Airport Is Preparing For Covid-19 Vaccine Storage? Inside Vaccine Cold Chamber  India Today
</li><li>Sask.'s COVID vaccine rollout: what you need to know on the cusp of 2021  CBC.ca
</li><li>Non-hospital doctors, medical workers vie for CO…",https://www.youtube.com/watch?v=yvhMoXG7i8A,https://i.ytimg.com/vi/yvhMoXG7i8A/maxresdefault.jpg,NULL
65,https://www.facebook.com/bbcnews,"South African scientists seek to understand new variant","There are fears the new Covid-19 variant could be more resistant to current vaccines.",https://www.bbc.co.uk/news/world-africa-55531838,https://ichef.bbci.co.uk/news/1024/branded_news/14874/production/_116348048_hi065045848.jpg,"By Andrew HardingAfrica correspondent, BBC News
image captionThere are concerns that the new Covid-19 variant in South Africa could "weaken the impact" of vaccines
Scientists in South Africa say th… [+2918 chars]"
66,"Vedika Sud and Nectar Gan, CNN","India embarks on one of the world's most ambitious vaccine rollouts","India is embarking on one of the world's most ambitious mass immunization programs ever undertaken, after regulators approved the country's first two Covid-19 vaccines for restricted emergency use.",https://www.cnn.com/2021/01/04/asia/india-vaccine-roll-out-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210103234506-01-india-vaccination-dry-run-0102-restricted-super-tease.jpg,NULL
67,"Reuters Editorial","FDA advisors endorse Moderna's COVID-19 vaccine - Reuters.com","A panel of outside advisers to the U.S. Food and Drug Administration endorsed emergency use of Moderna Inc's coronavirus vaccine during a meeting on Thursday, as the nation prepares to roll out a second vaccine.",https://www.reuters.com/video/watch/idPMIR?now=true,https://ajo.prod.reuters.tv/api/v2/img/5fdbd134e4b04d44576325a6-1608241460201?location=LANDSCAPE,"Posted 
A panel of outside advisers to the U.S. Food and Drug Administration endorsed emergency use of Moderna Inc's coronavirus vaccine during a meeting on Thursday, as the nation prepares to roll … [+20 chars]"
68,"Reuters Staff","UPDATE 1-Argentina approves Russia's Sputnik COVID-19 vaccine - Reuters","Argentina has granted emergency approval for use of Russia's Sputnik COVID-19 vaccine, the South American country's health ministry said in a statement on Wednesday, becoming the third country after Russia and Belarus to approve the vaccine.",https://www.reuters.com/article/health-coronavirus-vaccine-argentina-idUSL1N2J31RO,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,"By Reuters Staff
(Adds background, quotes)
BUENOS AIRES, Dec 23 (Reuters) - Argentina has granted emergency approval for use of Russias Sputnik COVID-19 vaccine, the South American countrys health … [+1614 chars]"
69,"Reuters Editorial","begins shipping second COVID-19 vaccine | Reuters Video - Reuters","[NFA] Shipments of Moderna Inc's COVID-19 vaccine began leaving warehouses early on Sunday, heading for healthcare facilities around the United States in a push to distribute the second approved coronavirus vaccine. This report produced by Chris Dignam.",https://www.reuters.com/video/watch/idOVD9TGWDB,https://static.reuters.com/resources/r/?d=20201220&i=OVD9TGWDB&r=OVD9TGWDB&t=2,"Posted 
[NFA] Shipments of Moderna Inc's COVID-19 vaccine began leaving warehouses early on Sunday, heading for healthcare facilities around the United States in a push to distribute the second appr… [+62 chars]"
