tweet_id,username,created_at,tweet,retweet_count,place,location
152,Wilson46201,"2021-01-06 13:44:26","@marybschneider I'm 79 years old -- a tad overweight, with blood pressure a tad higher than it should be, and with… https://t.co/7iT1bshoiE",0,NULL,"Indianapolis, IN 46201"
153,DRivanm97195942,"2021-01-06 13:44:27","RT @guardian: Johnson: no Covid vaccine in Scotland if SNP had its way https://t.co/raFzBpWDvm",0,NULL,"United States"
154,MrsButlerGeary,"2021-01-06 13:44:27","RT @rtenews: #Breaking: The European Medicines Agency has approved the Moderna Covid-19 vaccine for use https://t.co/WnCicqDdNF",0,NULL,Limerick
155,jordynmarcellus,"2021-01-06 13:44:27","RT @kwetoday: This means if I was 18 years old and still sitting in segregation, I wouldn’t be eligible to receive the vaccine, despite hav…",0,NULL,"Toronto, ON"
156,RolandGothard,"2021-01-06 13:44:27","RT @JordanSchachtel: The task force resulted in the destruction of the Trump presidency. Lots of blame to go around, but the fact that peop…",0,NULL,"United States"
157,ANikhwai,"2021-01-06 13:44:27","RT @SputnikInt: UPDATE | European Medicines Agency approves Moderna COVID-19 vaccine 

#SputnikUpdates https://t.co/pWgB83BYFb",0,NULL,NULL
158,RuckCohlchez,"2021-01-06 13:44:29","RT @haydentank: Bill de Blasio should just ignore Cuomo’s bullshit orders, dare him to stop him from vaccinating people. Out Cuomo as the w…",0,NULL,NULL
159,pdxjerk,"2021-01-06 13:44:29","Wealthy donors received vaccines through Florida nursing home https://t.co/Vj07Bzq86W",0,NULL,"United States"
160,ka_mung,"2021-01-06 13:44:29","RT @applenlemontea: High income countries have bought Covid 19 vaccine more than they really need, so the low income countries and middle i…",0,NULL,NULL
161,DayVidYou,"2021-01-06 13:44:29","RT @farrahsafiakhan: People that are criminalized are often the most marginalized Canadians living in congregate settings. Yes, they should…",0,NULL,"Toronto, Ontario, Canada"
162,andykat2,"2021-01-06 13:44:29","RT @Scott_Gilmore: The conservative eagerness to use the vaccine as way to punish the wicked and reward the virtuous is utterly biblical.…",0,NULL,Toronto
163,DrFullertonMPP,"2021-01-06 13:44:30","RT @VeraEtches: LTC &amp; Retirement Home residents/workers. Working w/the @ottawacity-led COVID-19 Vaccine Distribution Task Force &amp; its partn…",0,NULL,Kanata-Carleton
164,divadarlings1,"2021-01-06 13:44:30","RT @DMinghella: Oh God. Vaccines delivery is going to be like Covid testing in the spring, isn't it? How do you define "vaccinations done"?…",0,NULL,NULL
165,sathoman,"2021-01-06 13:44:30","RT @HenryLouisAaron: I was proud to get the COVID-19 vaccine earlier today at Morehouse School of Medicine.  I hope you do the same! 

http…",0,NULL,"Mount Wolf Pa"
166,kirstenember,"2021-01-06 13:44:30","@GovMikeDeWine will we ever get the whole truth",0,NULL,oh-io
167,applenlemontea,"2021-01-06 13:44:31","If you don't know how unfair the covid vaccine distribution is, you probably haven't read enough news. The news is… https://t.co/70zAc8k7Q4",0,NULL,NULL
168,memicakes,"2021-01-06 13:44:31","RT @aptly_engineerd: Around the world we are seeing people denied access to the vaccine to due racism &amp; xenophobia. Relying on people's lab…",0,NULL,"existential vacuum"
169,WilliamCal1006u,"2021-01-06 13:44:31","RT @SteveMcNY: Working title for @NYGovCuomo’s next ghost written book: Depraved indifference to humanity. 
#ImpeachAndy
#Cuotastrophe",0,NULL,"Troy, NY"
170,mochabean1,"2021-01-06 13:44:32","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
171,Helkoybut,"2021-01-06 13:44:32","RT @gad_rogers: Kenya has ordered 24 million doses of Covid Vaccine at a cost of $3 each.

Ugandan MOH wants $405m to procure vaccines for…",0,NULL,Uganda
172,Pramod41339742,"2021-01-06 13:44:33","RT @KamalSinghnamo: Dear JS Indian govt can't build a new parliament, can't approve a vaccine, can't enact farm reform, can't celebrates Ga…",0,NULL,"Bihar, India."
173,BlueNaan,"2021-01-06 13:44:33","RT @NickHudsonCT: A repeated failing of Covid public health policy has been the absence of clear assessment of priorities and trade-offs. H…",0,NULL,NULL
174,PaulClayton1977,"2021-01-06 13:44:34","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/h0fseOxElS",0,NULL,"Home, obviously"
175,PeterArnottGlas,"2021-01-06 13:44:34","The gift that keeps on giving. https://t.co/104iN3SCSj",0,NULL,Glasgow
176,KellyParl,"2021-01-06 13:44:34","RT @DAJCameron: Nicola Sturgeon urged to be transparent about Covid vaccine roll-out after another timetable slip https://t.co/98gQruROf0",0,NULL,"Scotland UK"
177,Lowlanderg,"2021-01-06 13:44:34","Looks like many of Erin’s crew aren’t getting the vaccine for awhile!",0,NULL,"Near Brockville, Ontario"
178,itsmecarole2020,"2021-01-06 13:44:34","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/mKGaGtHvCH",0,NULL,NULL
179,BarryCPearson,"2021-01-06 13:44:34","I thought North Korea was in denial about COVID-19.
I didn't predict this!

"North Korea pleads for coronavirus vac… https://t.co/wCLKBFvWr9",0,NULL,"Stockport, England"
180,ClimateDragon,"2021-01-06 13:44:34","Stanford single-dose nanoparticle vaccine for COVID-19. Lab biochemist Peter S. Kim turned attention to vaccine for… https://t.co/HkmiabMyUC",0,NULL,"Bellingham, Washington"
181,DOHHillsborough,"2021-01-06 13:44:35","@LindyLeelander Based on the availability of #COVID19 vaccine, which will determined be week to week, we do intend… https://t.co/YNkDAkZIjS",0,NULL,"Tampa, FL"
182,PeggyOSullivan1,"2021-01-06 13:44:35","I object strongly... paramedics and other first responders not being vaccinated in first stages of vaccination but… https://t.co/iVTxxZcP7V",0,NULL,NULL
183,yasemin_zauner,"2021-01-06 13:44:36","RT @ananavarro: Young, healthy Senator, who spoke at rallies packed w/thousands w/o masks, who supports Trump -who’s down-played COVID &amp; mo…",0,NULL,Munich
184,VAAltoona,"2021-01-06 13:44:36","RT @SecWilkie: .@DeptVetAffairs administered initial COVID-19 vaccine doses to more than 14,000 Veterans at high risk of getting COVID-19 i…",0,NULL,"Altoona, PA"
185,snowleopardess,"2021-01-06 13:44:36","RT @dr_alex_gates: We are NOT in the ‘final sprint’. Nowhere near. Stop misleading people and giving a false sense of security!
when you do…",0,NULL,"South East London, UK"
186,MPSCanaryWharf,"2021-01-06 13:44:37","RT @MPSTowerHam: Please be alert around scam text messages/cold calls telling you that you are eligible for a Covid vaccine, do not provide…",0,NULL,"Isle of Dogs Police Station"
187,rogerBrumUK,"2021-01-06 13:44:37","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/LzQm2fu7D7",0,NULL,NULL
188,rjjj5thavenw,"2021-01-06 13:44:37","RT @GovernorPataki: Florida is again doing things right while NY flounders. In FL hundreds of thousands of senior citizens have been vaccin…",0,NULL,"United States"
189,wlshnzshmr,"2021-01-06 13:44:37","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,NULL
190,SaadShakirDSRU,"2021-01-06 13:44:37","RT @SaadShakirDSRU: 12 week dosing interval for the two Covid-19 vaccines in the UK - an analogy
Obviously hepatitis A is a different virus…",0,NULL,"Southampton, UK"
191,JareckiJosh,"2021-01-06 13:44:38","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,"La Vista, NE"
192,SGS_1988,"2021-01-06 13:44:38","RT @HannahCox7: I don’t say this often in politics as I think most people enter the field to make a difference &amp; improve the world.

But Go…",0,NULL,"Brooklyn, NY"
193,IndiaNewsOnlin2,"2021-01-06 13:44:38","COVID-19: NORWAY PROBING DEATH OF TWO PEOPLE WHO RECEIVED PFIZER’S VACCINE https://t.co/ndt9VZ7XvK",0,NULL,NULL
194,KathyLeslie17,"2021-01-06 13:44:38","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
195,HeavilyMotivatd,"2021-01-06 13:44:38","Fighting against Covid. Trusting in God.  And believing in His power to instill wisdom in our scientists.… https://t.co/GRLQaXrQ5L",0,"United States","Norfolk, VA"
196,juslilmissp,"2021-01-06 13:44:39","The pandemic does not care about your immigration status- IJS",0,NULL,"La La Land"
197,rmr34,"2021-01-06 13:44:39","RT @CNN: JUST IN: The European Union drugs regulator gives green light to Moderna Covid-19 shot, paving the way for the rollout of a second…",0,NULL,PHI
198,pinkwindyg,"2021-01-06 13:44:40","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/b4ILFMuLRX",0,NULL,"South Warwickshire"
199,edoublejd,"2021-01-06 13:44:40","RT @TMZ: Hank Aaron Gets COVID Vaccine, Hopes to Inspire Black Americans to Follow Suit https://t.co/OVto1RJEea",0,NULL,"I be where I'm at"
200,berylkingston,"2021-01-06 13:44:40","RT @doctor_oxford: GPs up and down the country are desperate to start vaccinating their patients - yet cannot, because *even while* @BorisJ…",0,NULL,"West Sussex"
201,deplorable_h,"2021-01-06 13:44:41","RT @JaniceDean: Wake. Up. New. York. @NYGovCuomo does not care about you, your parents or your grandparents.",0,NULL,"Greatest Nation On Earth "
202,ayndroid,"2021-01-06 13:44:41","RT @meh_just_a_guy: doug ford distributed anti-carbon-tax stickers better than the COVID vaccine",0,NULL,"Guelph, Ontario"
203,Dailymirror_SL,"2021-01-06 13:44:41","SL seeks access to Covid-19 vaccine from India
#COVID19SL #Coronavirusvaccine 
https://t.co/EhgD0L2Nho",0,NULL,"Colombo, Sri Lanka"
204,saintsalamslim,"2021-01-06 13:44:42","RT @woye1: 82m Nigerians will be vaccinated with approved Covid -19 vaccines. 100,000 doses of Pfizer vaccine to be received soon. Then ano…",0,NULL,"Jannah is my goal."
205,stacynolanamato,"2021-01-06 13:44:43","RT @JordanSchachtel: The task force resulted in the destruction of the Trump presidency. Lots of blame to go around, but the fact that peop…",0,NULL,"Jersey Shore, New Jersey"
206,Chris52217334,"2021-01-06 13:44:44","RT @stuartpstevens: The Republican party turning public health into politics has killed millions.",0,NULL,"In a Galaxy, far, far away ..."
207,laxman_xy,"2021-01-06 13:44:44","RT @doorva207: Peacefools Back Then : 
Polio vaccine causes impotency

Now: Covid vaccine causes impotency.

Why is it about reproduction e…",0,NULL,India
208,carlarake1,"2021-01-06 13:44:44","RT @6abc: Philadelphia officials ask for patience regarding slow COVID-19 vaccine rollout 
https://t.co/rCL6sqXRsk",0,NULL,NULL
209,BarbaraXLow,"2021-01-06 13:44:45","RT @HarshaWalia: @erinotoole 1. Prison health is public health. 

2. Canada does not have death penalty; Covid should not be death sentence…",0,NULL,"Antigonish Nova Scotia"
210,Briantist,"2021-01-06 13:44:46","@john_actuary Looking at the table from .covid-arg.com 
 and assuming 49,713 injections increases by 3,685 a day to… https://t.co/G29qovO7a5",0,NULL,"London, UK"
211,Rebones_Regards,"2021-01-06 13:44:47","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
212,Nick_10306,"2021-01-06 13:44:47","@thatauldone City berates south shore about high covid numbers, Yet NYC puts vaccine hub on the north shore, in the… https://t.co/rWJ4qoQ0xz",0,NULL,NULL
213,Liese_Mueller,"2021-01-06 13:44:47","RT @guardian: Johnson: no Covid vaccine in Scotland if SNP had its way https://t.co/raFzBpWDvm",0,NULL,"Bayern, Deutschland"
214,yinkar_X,"2021-01-06 13:44:47","RT @SkySportsPL: Tottenham have offered use of their stadium to the NHS as a potential venue for administering the Covid-19 vaccine.",0,NULL,"Alberta, Canada"
215,r_quazzy,"2021-01-06 13:44:48","RT @DeborahAnnG: @RonniSalt Yeah but this is insane... I mean... wtf?? https://t.co/0X6wfdFalW",0,NULL,NULL
216,RJP56,"2021-01-06 13:44:48","@michaelkruse @maggieNYT You need to start Vaccinaing people like my 65 year old Father who is walking in to Grocer… https://t.co/zzxIrAa3BS",0,NULL,NewYork
217,Thesilencemen,"2021-01-06 13:44:49","RT @JordanSchachtel: The task force resulted in the destruction of the Trump presidency. Lots of blame to go around, but the fact that peop…",0,NULL,"Somewhere in  NY"
218,AmishTiwari4,"2021-01-06 13:44:49","RT @AadeshRawal: Zee reporter who takes Covaxin on Tuesday , complains of fever &amp; stiffness in hands. 

https://t.co/3Ov4vOFTNI",0,NULL,"New Delhi "
219,goldenlovebeing,"2021-01-06 13:44:51","RT @2tweetaboutit: SNP’s Blackford calls for independence backfire as Boris insists 'no vaccine without UK' https://t.co/hNWZ7WQBY1",0,NULL,"South West, England"
220,rinxis_,"2021-01-06 13:44:51","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,multi.
221,Houstonbabe,"2021-01-06 13:44:51","RT @P8R1OT: Just like the FDA refusing to report hydroxychloroquine was effective to treat COVID until after the vaccine was ready, the CDC…",0,NULL,NULL
222,sugarcubedog2,"2021-01-06 13:44:51","RT @bobbbyg: “States add online vaccine registries, as Maine plans for vaccine expansion,” ⁦@joelawlorph⁩ ⁦@PressHerald⁩  https://t.co/uCJo…",0,NULL,"Wishing I was at the beach.  "
223,Doubtfull2001,"2021-01-06 13:44:52","@lee_jasonk @OntarioObgyns Covid test center doc 15 +ve a day at their most infectious. No sign of vaccine for me b… https://t.co/cuFBrM6234",0,NULL,ontario
224,Haha__y_e_e_t,"2021-01-06 13:44:52","RT @haydentank: Bill de Blasio should just ignore Cuomo’s bullshit orders, dare him to stop him from vaccinating people. Out Cuomo as the w…",0,NULL,Earth
225,KimFerg80891185,"2021-01-06 13:44:52","RT @Effiedeans: Apparently some Scottish nationalists want to use the May election to declare independence. So Scotland would be outside bo…",0,NULL,NULL
226,DiamondDave6969,"2021-01-06 13:44:53","RT @franklinmatthew: Just saw SBS Late News. Nothing about Labor’s position on Morrison Government’s tardiness on covid vaccine rollout des…",0,NULL,Melbourne
227,thekartikbhasin,"2021-01-06 13:44:54","RT @ANI: Cutis Biotech, a Nanded based pharmaceutical company has filed a suit against Serum Institute of India in Pune commercial court fo…",0,NULL,Bharat
228,LightworkerNow,"2021-01-06 13:44:55","RT @ananavarro: Young, healthy Senator, who spoke at rallies packed w/thousands w/o masks, who supports Trump -who’s down-played COVID &amp; mo…",0,NULL,"Weaverville, NC"
229,Dr_Pauline_Kerr,"2021-01-06 13:44:55","RT @CSACI_ca: COVID-19 Vaccine Testing &amp; Administration Guidance for Allergists/Immunologists from the CSACI - visit: https://t.co/95j9NW4N…",0,NULL,Ottawa
230,prashantbme,"2021-01-06 13:44:55","RT @ANI: Cutis Biotech claimed that they've already applied for trademark registration of the name 'Covishield' for their products in April…",0,NULL,Hyderabad
231,NickKave,"2021-01-06 13:44:55","RT @HenryLouisAaron: I was proud to get the COVID-19 vaccine earlier today at Morehouse School of Medicine.  I hope you do the same! 

http…",0,NULL,"State of Confusion"
232,vijaythottathil,"2021-01-06 13:44:56","RT @StayingReal0511: A Must Read thread on the mystery behind Bharat Biotech's Phase-1 &amp;2 
#CovaxinTrials",0,NULL,"Kozhikode, India"
233,__DOMINIQ,"2021-01-06 13:44:56","RT @quintabrunson: malls are open.",0,NULL,NULL
234,LATimesTVLloyd,"2021-01-06 13:44:56","RT @latimes: No healthcare credentials, no problem: L.A. officials let dozens get COVID-19 vaccine early https://t.co/u3kcYu7VTU",0,NULL,Ici.
235,JohnCla999,"2021-01-06 13:44:56","@LAMcbelfast still saying 21 days between vaccines in this.",0,NULL,"Northern Ireland"
236,JanePeppler,"2021-01-06 13:44:57","RT @DavidPepper: Bible reading for @marcorubio -

Ezekiel 34:3-4

“You eat the fat, you clothe yourselves with the wool, you slaughter the…",0,NULL,"Chapel Hill NC"
237,biffwatp1,"2021-01-06 13:44:57","@ForScotlandSake If nationalists dont want the vaccine because it says Oxford on it they deserve a slow and painful… https://t.co/8HzeQ1PxBu",0,NULL,"Scotland, United Kingdom"
